"Id","Rep","TempLevel","pH_Level","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I2","1",20,4,"fits_gompertz",-104.849071955881,"log10_nmax",-2.00950032114672,0.629117647347117,-3.1941566567405,0.00328772582539644
"I2","1",20,4,"fits_gompertz",-104.849071955881,"log10_n0",-0.57642215441634,0.0204756739536851,-28.1515595393918,3.95380695981567e-23
"I2","1",20,4,"fits_gompertz",-104.849071955881,"mumax",0.00111819104345148,0.000137008360497599,8.16148036068992,4.13125846049901e-09
"I2","1",20,4,"fits_gompertz",-104.849071955881,"lag",1352.78001364845,128.02987974485,10.566127347338,1.24955238871876e-11
"I2","2",20,4,"fits_buchanan_without_lag",-100.954696320335,"log10_nmax",-0.578269646773171,0.0144398415654124,-40.0468138208865,2.91260955883436e-28
"I2","2",20,4,"fits_buchanan_without_lag",-100.954696320335,"log10_n0",-1.20296682133974,0.0197742255091819,-60.8350916591481,8.04701427520777e-34
"I2","2",20,4,"fits_buchanan_without_lag",-100.954696320335,"mumax",0.000932106868626211,6.10815523141112e-05,15.2600389694234,5.79097806114241e-16
"I2","3",20,4,"fits_gompertz",-90.1930252997143,"log10_nmax",-1.76753750084525,0.533638127659941,-3.31223990421391,0.00242082409586482
"I2","3",20,4,"fits_gompertz",-90.1930252997143,"log10_n0",-0.584021306774877,0.0236047559900386,-24.7416794743118,1.62836555346531e-21
"I2","3",20,4,"fits_gompertz",-90.1930252997143,"mumax",0.0010825061708932,0.000109502622582758,9.88566433717219,5.97625589915126e-11
"I2","3",20,4,"fits_gompertz",-90.1930252997143,"lag",1355.20393653468,113.654978120539,11.9238414273187,6.54134058550915e-13
"I2","1",20,5.5,"fits_baranyi_without_lag",-112.559770074791,"log10_nmax",-0.516644090227275,0.0156483336595892,-33.0159173153033,1.01248229792248e-25
"I2","1",20,5.5,"fits_baranyi_without_lag",-112.559770074791,"log10_n0",-1.27172484300183,0.0210981241253255,-60.2766784121483,1.06850365376055e-33
"I2","1",20,5.5,"fits_baranyi_without_lag",-112.559770074791,"mumax",0.00229299975754332,0.000149627648409128,15.3247062419477,5.15564584914877e-16
"I2","2",20,5.5,"fits_baranyi_without_lag",-118.823830473487,"log10_nmax",-0.492049419805989,0.0148776374891856,-33.0730883961687,9.60988355286448e-26
"I2","2",20,5.5,"fits_baranyi_without_lag",-118.823830473487,"log10_n0",-1.26923718049821,0.0189123982473506,-67.11138185111,3.92109428386942e-35
"I2","2",20,5.5,"fits_baranyi_without_lag",-118.823830473487,"mumax",0.00221108196731876,0.000127950535036506,17.2807559318757,1.81824288045685e-17
"I2","3",20,5.5,"fits_baranyi_without_lag",-106.056536617619,"log10_nmax",-0.527694591378,0.01675098687862,-31.5022986527151,4.16354286084396e-25
"I2","3",20,5.5,"fits_baranyi_without_lag",-106.056536617619,"log10_n0",-1.2738465839157,0.0234643151685516,-54.288675154815,2.65813147669937e-32
"I2","3",20,5.5,"fits_baranyi_without_lag",-106.056536617619,"mumax",0.0023566083696013,0.000170957138910199,13.7847906476675,9.13805464918614e-15
"I2","1",20,6,"fits_baranyi_without_lag",-75.0971405773227,"log10_nmax",-0.506329343290346,0.0234485915418676,-21.5931665825767,3.05393733333442e-20
"I2","1",20,6,"fits_baranyi_without_lag",-75.0971405773227,"log10_n0",-1.28580445332983,0.0383502335006363,-33.52794327337,6.36313603112164e-26
"I2","1",20,6,"fits_baranyi_without_lag",-75.0971405773227,"mumax",0.00275518921736993,0.000296275968245454,9.29940161426578,1.7636349427052e-10
"I2","2",20,6,"fits_baranyi_without_lag",-72.5124361493278,"log10_nmax",-0.515191486645796,0.0238104574368533,-21.6371939939462,2.8780092658496e-20
"I2","2",20,6,"fits_baranyi_without_lag",-72.5124361493278,"log10_n0",-1.29316377050875,0.0402183115286872,-32.1536066870025,2.24846761348266e-25
"I2","2",20,6,"fits_baranyi_without_lag",-72.5124361493278,"mumax",0.00284141495630108,0.000317953721786344,8.93656768770404,4.3748469005824e-10
"I2","3",20,6,"fits_baranyi_without_lag",-82.1211468333381,"log10_nmax",-0.537953072731446,0.0206253502036695,-26.0821303599363,1.17851891577515e-22
"I2","3",20,6,"fits_baranyi_without_lag",-82.1211468333381,"log10_n0",-1.29541654829849,0.0350974099079606,-36.9091779620089,3.47391831675212e-27
"I2","3",20,6,"fits_baranyi_without_lag",-82.1211468333381,"mumax",0.00283282747156929,0.000283931612334883,9.97714713157094,3.38468618271712e-11
"I2","1",20,7.2,"fits_baranyi_without_lag",-102.645771248496,"log10_nmax",-0.481449175396606,0.0154254265403783,-31.2114011328206,5.5037576664724e-25
"I2","1",20,7.2,"fits_baranyi_without_lag",-102.645771248496,"log10_n0",-1.27850977706099,0.025627118113204,-49.8889407468042,3.54755778947055e-31
"I2","1",20,7.2,"fits_baranyi_without_lag",-102.645771248496,"mumax",0.00282235542334408,0.00019711713609651,14.3181637032421,3.28894264339615e-15
"I2","2",20,7.2,"fits_baranyi_without_lag",-99.0601718087622,"log10_nmax",-0.522175678743663,0.0152843321538742,-34.1641148259988,3.60642578023088e-26
"I2","2",20,7.2,"fits_baranyi_without_lag",-99.0601718087622,"log10_n0",-1.28149620049397,0.0279736081506773,-45.8109012463213,4.82071877608459e-30
"I2","2",20,7.2,"fits_baranyi_without_lag",-99.0601718087622,"mumax",0.00305725335225932,0.000238606097185252,12.8129724609916,6.34584723888912e-14
"I2","3",20,7.2,"fits_baranyi_without_lag",-104.0780721858,"log10_nmax",-0.50453793899913,0.0147002500683772,-34.3217249129986,3.13803540957873e-26
"I2","3",20,7.2,"fits_baranyi_without_lag",-104.0780721858,"log10_n0",-1.2754757403971,0.0255144583243408,-49.9903123234366,3.33369806305631e-31
"I2","3",20,7.2,"fits_baranyi_without_lag",-104.0780721858,"mumax",0.00290980876665205,0.000206894898827866,14.0641880642643,5.33125043705807e-15
"I2","1",20,8,"fits_baranyi_without_lag",-80.3064526493843,"log10_nmax",-0.505717375552987,0.0226505488862288,-22.326936892044,1.15166798779428e-20
"I2","1",20,8,"fits_baranyi_without_lag",-80.3064526493843,"log10_n0",-1.19780355225409,0.0355888823355438,-33.6566779749023,5.66780090744962e-26
"I2","1",20,8,"fits_baranyi_without_lag",-80.3064526493843,"mumax",0.00253800741536452,0.000291098588599166,8.71872113010921,7.61121520123035e-10
"I2","2",20,8,"fits_baranyi_without_lag",-79.5554011039827,"log10_nmax",-0.50869968385614,0.0231137251430394,-22.0085546880933,1.7521237092462e-20
"I2","2",20,8,"fits_baranyi_without_lag",-79.5554011039827,"log10_n0",-1.19626936166327,0.0358972548224299,-33.3248146015832,7.64440443870444e-26
"I2","2",20,8,"fits_baranyi_without_lag",-79.5554011039827,"mumax",0.00250525512378068,0.000292987942929429,8.55071064949628,1.17155325455675e-09
"I2","3",20,8,"fits_baranyi_without_lag",-80.2844989749733,"log10_nmax",-0.529844381948056,0.0214496380309791,-24.7017866307495,5.89912019507521e-22
"I2","3",20,8,"fits_baranyi_without_lag",-80.2844989749733,"log10_n0",-1.20844408366975,0.0364731649377731,-33.1324162773229,9.10401131849972e-26
"I2","3",20,8,"fits_baranyi_without_lag",-80.2844989749733,"mumax",0.00271838631729327,0.000318087071749451,8.5460446485372,1.1857322763921e-09
"I2","1",20,9,"fits_baranyi_without_lag",-97.1543380221384,"log10_nmax",-0.497736212107603,0.0171187961828283,-29.0754213550879,4.61815518041885e-24
"I2","1",20,9,"fits_baranyi_without_lag",-97.1543380221384,"log10_n0",-1.26751472855944,0.0276740837852328,-45.8015065068135,4.85103118605029e-30
"I2","1",20,9,"fits_baranyi_without_lag",-97.1543380221384,"mumax",0.00271137680061575,0.000213987402443486,12.6707309386207,8.49982484985766e-14
"I2","2",20,9,"fits_baranyi_without_lag",-99.5107410344491,"log10_nmax",-0.486371873417829,0.0164658829928089,-29.5381592126119,2.87786853246147e-24
