"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I23","1",15,"Control","fits_gompertz",-55.3463817633331,"log10_nmax",-0.332237648359786,0.0192684681234562,-17.2425563999736,7.82382942717739e-10
"I23","1",15,"Control","fits_gompertz",-55.3463817633331,"log10_n0",-1.33052545548536,0.067038555563476,-19.8471677126984,1.52544395832682e-10
"I23","1",15,"Control","fits_gompertz",-55.3463817633331,"mumax",0.00191548502554705,0.000101375622765686,18.894927333511,2.70553739438586e-10
"I23","1",15,"Control","fits_gompertz",-55.3463817633331,"lag",0,99.9512518350946,0,1
"I23","2",15,"Control","fits_gompertz",-54.2465437739718,"log10_nmax",-0.322076595563872,0.0200837427381808,-16.0366819951133,1.80573979588881e-09
"I23","2",15,"Control","fits_gompertz",-54.2465437739718,"log10_n0",-1.32895255193249,0.0693496830011134,-19.1630659928345,2.29617239811869e-10
"I23","2",15,"Control","fits_gompertz",-54.2465437739718,"mumax",0.00191974878555393,0.000104250732691032,18.4147270335595,3.64970665881336e-10
"I23","2",15,"Control","fits_gompertz",-54.2465437739718,"lag",0,103.17789909416,0,1
"I23","3",15,"Control","fits_baranyi_without_lag",-48.6379484075001,"log10_nmax",-0.316623899803754,0.0246928987118068,-12.8224678479065,9.39872726817718e-09
"I23","3",15,"Control","fits_baranyi_without_lag",-48.6379484075001,"log10_n0",-1.30613969024583,0.0275153254861424,-47.4695344201412,5.87090544249496e-16
"I23","3",15,"Control","fits_baranyi_without_lag",-48.6379484075001,"mumax",0.00228885725417213,0.000150192643211819,15.2394764831731,1.13530698717565e-09
"I23","1",15,"Sal","fits_baranyi_without_lag",-81.3554517177037,"log10_nmax",-0.66135775211515,0.0174832513309883,-37.828075544674,1.10114032884027e-14
"I23","1",15,"Sal","fits_baranyi_without_lag",-81.3554517177037,"log10_n0",-1.3227075174098,0.00945269415456053,-139.929156257705,4.77200647627698e-22
"I23","1",15,"Sal","fits_baranyi_without_lag",-81.3554517177037,"mumax",0.0012373819527462,6.13154626790957e-05,20.1805857557047,3.39093105758807e-11
"I23","2",15,"Sal","fits_baranyi_without_lag",-83.6946200213341,"log10_nmax",-0.659218780064958,0.0167415518134715,-39.3762052293445,6.56473201199232e-15
"I23","2",15,"Sal","fits_baranyi_without_lag",-83.6946200213341,"log10_n0",-1.31500749807774,0.00877151510772941,-149.9179425592,1.94821126648534e-22
"I23","2",15,"Sal","fits_baranyi_without_lag",-83.6946200213341,"mumax",0.00121337577161829,5.72836191463789e-05,21.1818978915718,1.83844443218747e-11
