"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"D11","1",30,"Control","fits_baranyi_without_lag",-71.1973854347514,"mumax",0.00314104386292217,0.000137230042473239,22.888893760524,6.87936477163082e-12
"D11","2",30,"Control","fits_baranyi_without_lag",-68.557673969148,"log10_nmax",-0.493944108511072,0.010047868890617,-49.1590917326093,3.73483054028705e-16
"D11","2",30,"Control","fits_baranyi_without_lag",-68.557673969148,"log10_n0",-1.23502222358252,0.0156619221836633,-78.8550861828918,8.18403904834571e-19
"D11","2",30,"Control","fits_baranyi_without_lag",-68.557673969148,"mumax",0.00304864502052234,0.000144347766859821,21.1201398320414,1.90766003782002e-11
"D11","3",30,"Control","fits_baranyi_without_lag",-67.6299628809947,"log10_nmax",-0.490251612629229,0.0104844726678437,-46.7597778315404,7.13338659346118e-16
"D11","3",30,"Control","fits_baranyi_without_lag",-67.6299628809947,"log10_n0",-1.23319079701272,0.0160355850420786,-76.9033866726242,1.13287070215361e-18
"D11","3",30,"Control","fits_baranyi_without_lag",-67.6299628809947,"mumax",0.00298870340315145,0.000145169063002143,20.5877432928484,2.63474596183294e-11
"D11","1",30,"Sal","fits_baranyi_without_lag",-70.7358984508382,"log10_nmax",-0.645110045878027,0.00988019564547799,-65.2932461082675,1.10453401724967e-16
"D11","1",30,"Sal","fits_baranyi_without_lag",-70.7358984508382,"log10_n0",-1.26726567784406,0.0118750217621818,-106.716914143257,3.06939064283148e-19
"D11","1",30,"Sal","fits_baranyi_without_lag",-70.7358984508382,"mumax",0.00235291651365981,0.000109000203403912,21.5863497514847,5.71108371373068e-11
"D11","2",30,"Sal","fits_baranyi_without_lag",-68.1835839506744,"log10_nmax",-0.613312992115453,0.0118200947193854,-51.8873161912652,1.72545649453382e-15
"D11","2",30,"Sal","fits_baranyi_without_lag",-68.1835839506744,"log10_n0",-1.24132702571727,0.0125703205619316,-98.7506260959286,7.77938948622838e-19
"D11","2",30,"Sal","fits_baranyi_without_lag",-68.1835839506744,"mumax",0.00209467034188177,0.000106415345059106,19.6839125101585,1.67977113172511e-10
"D11","3",30,"Sal","fits_baranyi_without_lag",-68.5551482424327,"log10_nmax",-0.630581738130655,0.0121010313218645,-52.109751752423,1.75681375440967e-16
"D11","3",30,"Sal","fits_baranyi_without_lag",-68.5551482424327,"log10_n0",-1.25722635073205,0.0150555530888796,-83.5058229551637,3.89073228440976e-19
"D11","3",30,"Sal","fits_baranyi_without_lag",-68.5551482424327,"mumax",0.00229703247032799,0.000134290148710663,17.1049961027081,2.70456886041623e-10
"D11","1",34,"Control","fits_baranyi_without_lag",-55.0816332985308,"log10_nmax",-0.542746168175936,0.0112478033105442,-48.253525883329,3.52597554209334e-13
"D11","1",34,"Control","fits_baranyi_without_lag",-55.0816332985308,"log10_n0",-1.31631730572231,0.0162804651180095,-80.8525614090837,2.04701072364099e-15
"D11","1",34,"Control","fits_baranyi_without_lag",-55.0816332985308,"mumax",0.00364850557335958,0.000173878342309893,20.9830938395828,1.34182516087975e-09
"D11","2",34,"Control","fits_baranyi_without_lag",-47.0171433768539,"log10_nmax",-0.537057587736384,0.0163749958107523,-32.7974183287262,1.63788563819586e-11
"D11","2",34,"Control","fits_baranyi_without_lag",-47.0171433768539,"log10_n0",-1.32596695825988,0.0217501984372283,-60.9634418778594,3.42812837162757e-14
"D11","2",34,"Control","fits_baranyi_without_lag",-47.0171433768539,"mumax",0.00341610437247217,0.000218871703119627,15.6077936242176,2.3855436044213e-08
"D11","3",34,"Control","fits_baranyi_without_lag",-57.9303305586596,"log10_nmax",-0.526135637454184,0.0116024458240132,-45.3469592045205,6.5457919222841e-13
"D11","3",34,"Control","fits_baranyi_without_lag",-57.9303305586596,"log10_n0",-1.29591972914072,0.0140898794695133,-91.9752175272148,5.64989932283753e-16
"D11","3",34,"Control","fits_baranyi_without_lag",-57.9303305586596,"mumax",0.00315408020949226,0.000138755052964749,22.7312817955074,6.11930618296824e-10
"D11","1",34,"Sal","fits_baranyi_without_lag",-35.5069412656242,"log10_nmax",-0.466480119338165,0.0368389842613739,-12.6626759312492,1.75945588063679e-07
"D11","1",34,"Sal","fits_baranyi_without_lag",-35.5069412656242,"log10_n0",-1.41157352875732,0.0308036902321653,-45.8248189784532,5.89706883619427e-13
"D11","1",34,"Sal","fits_baranyi_without_lag",-35.5069412656242,"mumax",0.00267300516001537,0.000234336918795142,11.4066753704828,4.6995217246346e-07
"D11","2",34,"Sal","fits_baranyi_without_lag",-41.1590135753041,"log10_nmax",-0.433546175671562,0.0344579013692591,-12.5819088929873,1.8692283628123e-07
"D11","2",34,"Sal","fits_baranyi_without_lag",-41.1590135753041,"log10_n0",-1.37951347723425,0.0243444527560315,-56.6664402383197,7.10643682154151e-14
"D11","2",34,"Sal","fits_baranyi_without_lag",-41.1590135753041,"mumax",0.00243602214765172,0.000180366099346944,13.5059867484626,9.5404152442269e-08
"D11","3",34,"Sal","fits_baranyi_without_lag",-39.2807097540079,"log10_nmax",-0.367019910678595,0.0398908867724973,-9.20059543353237,3.39258723182256e-06
"D11","3",34,"Sal","fits_baranyi_without_lag",-39.2807097540079,"log10_n0",-1.36163950575745,0.0257824483971641,-52.8126531965531,1.43415720875243e-13
