"Id","Rep","TempLevel","pH_Level","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I23","1",20,4,"fits_buchanan_without_lag",15.4001942190727,"log10_nmax",-0.478896546157048,0.120606679763201,-3.97072987248561,0.000987926657985326
"I23","1",20,4,"fits_buchanan_without_lag",15.4001942190727,"log10_n0",-1.49306711569862,0.165641661536639,-9.01383807580539,6.93318817235787e-08
"I23","1",20,4,"fits_buchanan_without_lag",15.4001942190727,"mumax",0.00173322175372581,0.000595686733621377,2.9096195296964,0.00976146721808281
"I23","2",20,4,"fits_buchanan_without_lag",22.290066173709,"log10_nmax",-0.586894877132057,0.132648944492442,-4.42442176511625,0.000371219828428025
"I23","2",20,4,"fits_buchanan_without_lag",22.290066173709,"log10_n0",-1.46371169424148,0.20018009226102,-7.31197432126722,1.21426238521307e-06
"I23","2",20,4,"fits_buchanan_without_lag",22.290066173709,"mumax",0.00172330562577041,0.000709007905713288,2.4305873205133,0.0264359809794651
"I23","3",20,4,"fits_buchanan_without_lag",30.7443716350627,"log10_nmax",-0.888551907502922,0.102290429766434,-8.68655952987789,1.45411227777003e-09
"I23","3",20,4,"fits_buchanan_without_lag",30.7443716350627,"log10_n0",-1.37468969348562,0.150361200062588,-9.14258261382198,4.84322075988269e-10
"I23","3",20,4,"fits_buchanan_without_lag",30.7443716350627,"mumax",0.000975431752542006,0.00053113577286533,1.83650170516631,0.0765541796246038
"I23","1",20,5.5,"fits_baranyi_without_lag",-16.8159724675282,"log10_nmax",-0.473142710584954,0.0702588688676129,-6.7342773689751,2.17240008455545e-07
"I23","1",20,5.5,"fits_baranyi_without_lag",-16.8159724675282,"log10_n0",-1.34227536395939,0.0840220606727326,-15.975273079621,6.54342145459166e-16
"I23","1",20,5.5,"fits_baranyi_without_lag",-16.8159724675282,"mumax",0.00243860231430415,0.000566478964665526,4.30484177950722,0.000173882944101322
"I23","2",20,5.5,"fits_baranyi_without_lag",-10.5999011436512,"log10_nmax",-0.468827014908956,0.0793379011607719,-5.90924398111963,2.04370019653505e-06
"I23","2",20,5.5,"fits_baranyi_without_lag",-10.5999011436512,"log10_n0",-1.3316919124817,0.0921667423110207,-14.4487249857205,8.78871566272327e-15
"I23","2",20,5.5,"fits_baranyi_without_lag",-10.5999011436512,"mumax",0.00238173633043987,0.000618131894963272,3.85311994065828,0.000595238979205482
"I23","3",20,5.5,"fits_baranyi_without_lag",-18.4784096408136,"log10_nmax",-0.461491253637785,0.0702944588754075,-6.56511567228576,3.42277778061277e-07
"I23","3",20,5.5,"fits_baranyi_without_lag",-18.4784096408136,"log10_n0",-1.34274367109172,0.08118475453282,-16.5393574054461,2.63396214955172e-16
"I23","3",20,5.5,"fits_baranyi_without_lag",-18.4784096408136,"mumax",0.00239277786714707,0.000535455055331786,4.46868106542467,0.000110710764866669
