"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I15","1",15,"Control","fits_baranyi_without_lag",-52.3555763109249,"log10_nmax",-0.401598326371374,0.0284407382122483,-14.1205310275112,2.90227225165288e-09
"I15","1",15,"Control","fits_baranyi_without_lag",-52.3555763109249,"log10_n0",-1.41152347494419,0.0231683480913614,-60.9246489813615,2.32132209894134e-17
"I15","1",15,"Control","fits_baranyi_without_lag",-52.3555763109249,"mumax",0.00185974982859831,0.000112985259542826,16.460110249102,4.36644825816218e-10
"I15","2",15,"Control","fits_baranyi_without_lag",-57.7232980597501,"log10_nmax",-0.390956872725627,0.0245622026806461,-15.9170119149649,6.62508591477757e-10
"I15","2",15,"Control","fits_baranyi_without_lag",-57.7232980597501,"log10_n0",-1.37075699647896,0.0196203837763363,-69.8639237695342,3.93513658463492e-18
"I15","2",15,"Control","fits_baranyi_without_lag",-57.7232980597501,"mumax",0.00181134606852248,9.73336504708684e-05,18.6096592469283,9.40920555104524e-11
"I15","3",15,"Control","fits_baranyi_without_lag",-53.5394125247199,"log10_nmax",-0.393718768758216,0.0276332491790144,-14.2480084845476,2.59940049990512e-09
"I15","3",15,"Control","fits_baranyi_without_lag",-53.5394125247199,"log10_n0",-1.37583462065012,0.0223983650395054,-61.4256718391486,2.08759080226416e-17
"I15","3",15,"Control","fits_baranyi_without_lag",-53.5394125247199,"mumax",0.00182982052102207,0.000111277091070905,16.4438205870795,4.42057998158179e-10
"I15","1",15,"Sal","fits_baranyi_without_lag",-62.3943745131749,"log10_nmax",-0.370041285485545,0.0150767710638158,-24.5438021124857,2.82979109717702e-12
"I15","1",15,"Sal","fits_baranyi_without_lag",-62.3943745131749,"log10_n0",-1.28627638599136,0.0184254244825141,-69.8098644735187,3.97483665719954e-18
"I15","1",15,"Sal","fits_baranyi_without_lag",-62.3943745131749,"mumax",0.00238054545297357,0.000110336360583685,21.5753486917672,1.45621422387304e-11
"I15","2",15,"Sal","fits_baranyi_without_lag",-65.727158997056,"log10_nmax",-0.353581112061615,0.0129411046491342,-27.3223284756662,7.19508887289762e-13
"I15","2",15,"Sal","fits_baranyi_without_lag",-65.727158997056,"log10_n0",-1.28979557797285,0.0167834600309113,-76.8492060395976,1.1432764119423e-18
"I15","2",15,"Sal","fits_baranyi_without_lag",-65.727158997056,"mumax",0.00252710663741198,0.000102125589774767,24.7450873281161,2.55001959547372e-12
"I15","3",15,"Sal","fits_baranyi_without_lag",-65.4537838611848,"log10_nmax",-0.384346812012481,0.0133417152249005,-28.8079010482213,3.65301139657483e-13
"I15","3",15,"Sal","fits_baranyi_without_lag",-65.4537838611848,"log10_n0",-1.2848996251282,0.0169176121714625,-75.9504126294865,1.33178367153388e-18
