"Id","Rep","SalinityLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I11","1",0,"5.5","fits_gompertz",-56.8674984630595,"log10_nmax",-0.879556485242592,0.0873191716526941,-10.0728908508313,5.59582079654713e-11
"I11","1",0,"5.5","fits_gompertz",-56.8674984630595,"log10_n0",-1.37213306788015,0.0234566640173335,-58.4965136929191,1.18459245711087e-31
"I11","1",0,"5.5","fits_gompertz",-56.8674984630595,"mumax",0.000698187010107614,0.000222830550895914,3.13326430016207,0.00393277209545046
"I11","1",0,"5.5","fits_gompertz",-56.8674984630595,"lag",1138.57402001861,250.725163460288,4.54112385173078,9.06228378644781e-05
"I11","1",5,"5.5","fits_gompertz",-80.7483879184557,"log10_nmax",-0.621487272635735,0.0265610909569537,-23.3984091106404,2.24287678994674e-20
"I11","1",5,"5.5","fits_gompertz",-80.7483879184557,"log10_n0",-1.37476419882812,0.0480703256693633,-28.5990198669342,8.41868308618289e-23
"I11","1",5,"5.5","fits_gompertz",-80.7483879184557,"mumax",0.00141644358860281,0.000155062173659801,9.13468162590332,4.93520683050173e-10
"I11","1",5,"5.5","fits_gompertz",-80.7483879184557,"lag",196.847275486044,123.709407096181,1.59120700766919,0.122406498922346
"I11","1",10,"5.5","fits_baranyi_without_lag",-93.2115927508582,"log10_nmax",-0.554799699901148,0.0197082780166925,-28.1505923262927,3.95774024291027e-23
"I11","1",10,"5.5","fits_baranyi_without_lag",-93.2115927508582,"log10_n0",-1.3679491300738,0.0254038230895907,-53.8481599895223,2.07250495690417e-31
"I11","1",10,"5.5","fits_baranyi_without_lag",-93.2115927508582,"mumax",0.00221348145358869,0.000164716064953244,13.4381637529831,3.13571542144748e-14
"I11","1",15,"5.5","fits_buchanan_without_lag",-29.5698107253882,"log10_nmax",-0.607019638660376,0.0628573767160661,-9.6570946859961,1.02463838514727e-10
"I11","1",15,"5.5","fits_buchanan_without_lag",-29.5698107253882,"log10_n0",-1.37383209248835,0.0454242267378329,-30.2444794584498,4.93784711879632e-24
"I11","1",15,"5.5","fits_buchanan_without_lag",-29.5698107253882,"mumax",0.000774801343521729,9.52762754149183e-05,8.13215399266553,4.45479644502779e-09
