"Id","Rep","TempLevel","pH_Level","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I22","1",20,4,"fits_baranyi",-82.2417522754062,"log10_nmax",-0.547537193782106,0.0167867873005354,-32.6171520481851,1.27022626098764e-22
"I22","1",20,4,"fits_baranyi",-82.2417522754062,"log10_n0",-1.29517478335548,0.032671772088864,-39.6420120657285,8.78104505829224e-25
"I22","1",20,4,"fits_baranyi",-82.2417522754062,"mumax",0.00566408940393823,0.000904673997357827,6.2609176570573,1.26036916828787e-06
"I22","1",20,4,"fits_baranyi",-82.2417522754062,"lag",342.874160473712,55.4481122794045,6.18369402272814,1.53556078868088e-06
"I22","2",20,4,"fits_baranyi",-78.9660268853555,"log10_nmax",-0.543318537763871,0.0175418659484026,-30.9726764166355,4.71944558836774e-22
"I22","2",20,4,"fits_baranyi",-78.9660268853555,"log10_n0",-1.30009642480817,0.034814878269628,-37.3431271176484,4.04466154081376e-24
"I22","2",20,4,"fits_baranyi",-78.9660268853555,"mumax",0.00575091131124216,0.000964208209310403,5.96438741727285,2.69888832700033e-06
"I22","2",20,4,"fits_baranyi",-78.9660268853555,"lag",333.194799357168,57.92329562302,5.75234533486643,4.67442795068775e-06
"I22","3",20,4,"fits_baranyi",-82.7450108649026,"log10_nmax",-0.536307601423179,0.0169015094190827,-31.7313435223519,2.55523123421151e-22
"I22","3",20,4,"fits_baranyi",-82.7450108649026,"log10_n0",-1.29496658551365,0.032892734772094,-39.3693803353892,1.04770667095529e-24
"I22","3",20,4,"fits_baranyi",-82.7450108649026,"mumax",0.00543869402368939,0.000860841009177345,6.31788444754373,1.08991505674649e-06
"I22","3",20,4,"fits_baranyi",-82.7450108649026,"lag",328.798543843696,58.1063100526935,5.65856863988655,5.96645638252865e-06
"I22","1",20,5.5,"fits_gompertz",-114.98043294928,"log10_nmax",-0.501245379477898,0.00979462436843755,-51.1755592274804,1.24601180040622e-27
"I22","1",20,5.5,"fits_gompertz",-114.98043294928,"log10_n0",-1.31155164373117,0.0356279496824058,-36.8124367363989,5.82918902648354e-24
"I22","1",20,5.5,"fits_gompertz",-114.98043294928,"mumax",0.002923392441782,0.000157504492846719,18.5606923900705,1.60447146757009e-16
"I22","1",20,5.5,"fits_gompertz",-114.98043294928,"lag",69.3531836521446,40.4791871506048,1.71330475076272,0.0985578182955817
"I22","2",20,5.5,"fits_gompertz",-119.014265106953,"log10_nmax",-0.491169563448168,0.00899913258889557,-54.5796562720105,2.3703933581744e-28
"I22","2",20,5.5,"fits_gompertz",-119.014265106953,"log10_n0",-1.31601783596812,0.0332046416818068,-39.6335502903252,8.82914968805379e-25
"I22","2",20,5.5,"fits_gompertz",-119.014265106953,"mumax",0.00305623996834394,0.000152243870493388,20.0746339306756,2.37513118721667e-17
"I22","2",20,5.5,"fits_gompertz",-119.014265106953,"lag",69.0382083584214,36.2119111877078,1.90650551418166,0.067694028656993
"I22","3",20,5.5,"fits_gompertz",-107.74223162567,"log10_nmax",-0.501664599614717,0.0106900201723093,-46.9283117831897,1.15804423798014e-26
"I22","3",20,5.5,"fits_gompertz",-107.74223162567,"log10_n0",-1.30195891300906,0.0348323923672265,-37.3778206010927,3.94985809617412e-24
"I22","3",20,5.5,"fits_gompertz",-107.74223162567,"mumax",0.00307461021317691,0.000193777522813225,15.866702022713,6.87285826508312e-15
"I22","3",20,5.5,"fits_gompertz",-107.74223162567,"lag",89.7395601810726,39.8969716429255,2.24928250154508,0.0331869752052114
"I22","1",20,6,"fits_baranyi",-124.977928812308,"log10_nmax",-0.506873401234236,0.00767619592277881,-66.0318478492855,2.77956699064682e-32
"I22","1",20,6,"fits_baranyi",-124.977928812308,"log10_n0",-1.28713450320305,0.0215919262589692,-59.6118423046386,4.77810616681875e-31
"I22","1",20,6,"fits_baranyi",-124.977928812308,"mumax",0.00687209439660214,0.00066609924789783,10.3169226181985,4.81200708376712e-11
"I22","1",20,6,"fits_baranyi",-124.977928812308,"lag",212.344450132882,30.8903414676822,6.8741373530959,1.80356325020252e-07
