"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"D17","1",15,"Control","fits_baranyi_without_lag",-59.2146095899353,"log10_nmax",-0.404349457433452,0.0222018767929952,-18.2123998436487,1.23360864766614e-10
"D17","1",15,"Control","fits_baranyi_without_lag",-59.2146095899353,"log10_n0",-1.23181902902728,0.0193962738109581,-63.508024326371,1.3552082835801e-17
"D17","1",15,"Control","fits_baranyi_without_lag",-59.2146095899353,"mumax",0.00178236017711654,0.000111074444126816,16.0465369971294,5.99105918117321e-10
"D17","2",15,"Control","fits_baranyi_without_lag",-59.5590069522505,"log10_nmax",-0.409295834183607,0.0222915207795837,-18.3610547809045,1.11399957560886e-10
"D17","2",15,"Control","fits_baranyi_without_lag",-59.5590069522505,"log10_n0",-1.23043688078918,0.0191620372026724,-64.2122164660855,1.17471615727352e-17
"D17","2",15,"Control","fits_baranyi_without_lag",-59.5590069522505,"mumax",0.00175817465133745,0.000109958792476304,15.9893957703867,6.26234870600929e-10
"D17","3",15,"Control","fits_baranyi_without_lag",-77.51494591144,"log10_nmax",-0.411852172156732,0.0128039065019014,-32.166133991651,8.8750728986044e-14
"D17","3",15,"Control","fits_baranyi_without_lag",-77.51494591144,"log10_n0",-1.23923674890512,0.0109087688933092,-113.600055242274,7.15620360691379e-21
"D17","3",15,"Control","fits_baranyi_without_lag",-77.51494591144,"mumax",0.00175336894959856,6.21184091122389e-05,28.2262371921096,4.74374711226313e-13
"D17","1",15,"Sal","fits_baranyi_without_lag",-86.2687568765048,"log10_nmax",-0.516140102552294,0.0125712780453827,-41.0570906704164,3.82797139971984e-15
"D17","1",15,"Sal","fits_baranyi_without_lag",-86.2687568765048,"log10_n0",-1.23600078325878,0.00816777560048474,-151.326486391891,1.72530911672701e-22
"D17","1",15,"Sal","fits_baranyi_without_lag",-86.2687568765048,"mumax",0.00141095842488581,4.98294176882295e-05,28.315771894302,4.55520809553016e-13
"D17","2",15,"Sal","fits_baranyi_without_lag",-89.6878359789806,"log10_nmax",-0.510874762121781,0.0113592655776231,-44.9742774856998,1.17989172998711e-15
"D17","2",15,"Sal","fits_baranyi_without_lag",-89.6878359789806,"log10_n0",-1.24292429791012,0.00731898640437254,-169.821916483896,3.85612015431817e-23
"D17","2",15,"Sal","fits_baranyi_without_lag",-89.6878359789806,"mumax",0.00141313205516618,4.40124892188423e-05,32.1075240289113,9.08550577872158e-14
"D17","3",15,"Sal","fits_baranyi_without_lag",-94.8698199400671,"log10_nmax",-0.490279394232768,0.0102506122982286,-47.8292788731747,5.3248380279606e-16
"D17","3",15,"Sal","fits_baranyi_without_lag",-94.8698199400671,"log10_n0",-1.23443173941322,0.00617081768968549,-200.043462874712,4.58969718972945e-24
"D17","3",15,"Sal","fits_baranyi_without_lag",-94.8698199400671,"mumax",0.00136936783309796,3.64329350875685e-05,37.5859872339851,1.19614501150549e-14
"D17","1",20,"Control","fits_gompertz",-106.566925530445,"log10_nmax",-5,0.961803895341157,-5.19856493014771,0.000222425224268508
"D17","1",20,"Control","fits_gompertz",-106.566925530445,"log10_n0",-0.406097725641856,0.00464106390872562,-87.5009983978795,3.31477466652835e-18
"D17","1",20,"Control","fits_gompertz",-106.566925530445,"mumax",0.00217607266341895,0.000253936092350833,8.56937130627548,1.84726559022779e-06
"D17","1",20,"Control","fits_gompertz",-106.566925530445,"lag",796.758813493916,133.873741600549,5.95156902293265,6.69742435482294e-05
"D17","2",20,"Control","fits_gompertz",-111.321634369868,"log10_nmax",-5,0.834585572062574,-5.99099740922087,6.30324792118478e-05
"D17","2",20,"Control","fits_gompertz",-111.321634369868,"log10_n0",-0.41611243732895,0.00395410373457449,-105.235589468856,3.62933791290918e-19
