"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I8","1",15,"Control","fits_gompertz",-52.6285665433975,"log10_nmax",-0.518312584500469,0.0159186582386031,-32.5600673581615,4.45595052312293e-13
"I8","1",15,"Control","fits_gompertz",-52.6285665433975,"log10_n0",-1.31695688373789,0.0338269679879723,-38.9321586317213,5.31637973356857e-14
"I8","1",15,"Control","fits_gompertz",-52.6285665433975,"mumax",0.00220232584497056,0.00017089028229865,12.8873673525903,2.17559434212653e-08
"I8","1",15,"Control","fits_gompertz",-52.6285665433975,"lag",169.919219028973,57.3834165510219,2.96112063801379,0.0118958544802997
"I8","2",15,"Control","fits_gompertz",-55.3993039774701,"log10_nmax",-0.475142476326126,0.0155070027832124,-30.6405101597394,9.16462430073299e-13
"I8","2",15,"Control","fits_gompertz",-55.3993039774701,"log10_n0",-1.32336892804681,0.0279178113383949,-47.4023164640704,5.08061977689647e-15
"I8","2",15,"Control","fits_gompertz",-55.3993039774701,"mumax",0.00219622035524914,0.000145473174851625,15.0970813518655,3.60995733984022e-09
"I8","2",15,"Control","fits_gompertz",-55.3993039774701,"lag",211.040448001757,48.9077621775589,4.31507062694011,0.00100481010112283
"I8","3",15,"Control","fits_gompertz",-55.7511518909468,"log10_nmax",-0.505924410044303,0.0147192202554888,-34.3716855419459,2.34172194364749e-13
"I8","3",15,"Control","fits_gompertz",-55.7511518909468,"log10_n0",-1.3410736121144,0.0270086011992837,-49.6535752525373,2.9190706855784e-15
"I8","3",15,"Control","fits_gompertz",-55.7511518909468,"mumax",0.00228761793629188,0.000153604305164495,14.892928514224,4.21809945168111e-09
"I8","3",15,"Control","fits_gompertz",-55.7511518909468,"lag",211.570647040431,46.0351112124093,4.59585393558036,0.000615324896626812
"I8","1",15,"Sal","fits_baranyi_without_lag",-55.5185725392387,"log10_nmax",-0.852128901270109,0.180887376516327,-4.71082569541936,0.000504848751107685
"I8","1",15,"Sal","fits_baranyi_without_lag",-55.5185725392387,"log10_n0",-1.34020463619872,0.0186664806732313,-71.7973923236985,3.54380045163679e-17
"I8","1",15,"Sal","fits_baranyi_without_lag",-55.5185725392387,"mumax",0.000602377526639017,0.00024034841959732,2.50626789079055,0.0275961933538562
"I8","2",15,"Sal","fits_baranyi_without_lag",-67.3638345873075,"log10_nmax",-1.05938097223094,0.0325375609497379,-32.5587088063366,4.45815899222092e-13
"I8","2",15,"Sal","fits_baranyi_without_lag",-67.3638345873075,"log10_n0",-1.35051543939884,0.0137007487658496,-98.5723818806991,7.94968707985675e-19
"I8","2",15,"Sal","fits_baranyi_without_lag",-67.3638345873075,"mumax",0.00102206689919807,0.000219564834292813,4.65496627677196,0.00055567762932812
"I8","3",15,"Sal","fits_baranyi_without_lag",-68.8654970956597,"log10_nmax",-0.643562269274543,0.469594865765517,-1.37046274606395,0.195634199976408
"I8","3",15,"Sal","fits_baranyi_without_lag",-68.8654970956597,"log10_n0",-1.35201165224283,0.0116004836071388,-116.547869729398,1.06711388572515e-19
"I8","3",15,"Sal","fits_baranyi_without_lag",-68.8654970956597,"mumax",0.000388852651426179,0.000162651757638709,2.39070672872727,0.0340913386058647
"I8","1",20,"Control","fits_gompertz",-57.315672366046,"log10_nmax",-0.400653277643465,0.0134417496775377,-29.8066313727736,1.27109998127261e-12
"I8","1",20,"Control","fits_gompertz",-57.315672366046,"log10_n0",-1.37779550539632,0.0344128268453256,-40.0372660923515,3.80872704199243e-14
"I8","1",20,"Control","fits_gompertz",-57.315672366046,"mumax",0.00276007657769915,0.000150693285789927,18.3158563650063,3.88525279670602e-10
"I8","1",20,"Control","fits_gompertz",-57.315672366046,"lag",122.229466504176,44.314706453496,2.75821451355984,0.0173364216311375
"I8","2",20,"Control","fits_gompertz",-53.4463995918427,"log10_nmax",-0.402352376661883,0.0145916733839416,-27.5741079227198,3.19513500142748e-12
"I8","2",20,"Control","fits_gompertz",-53.4463995918427,"log10_n0",-1.35753213096418,0.038864199238752,-34.9301454180114,1.93335899550813e-13
"I8","2",20,"Control","fits_gompertz",-53.4463995918427,"mumax",0.00285636483424859,0.000182491810984279,15.6520164868914,2.38683470546225e-09
"I8","2",20,"Control","fits_gompertz",-53.4463995918427,"lag",118.020820644362,48.7077178813258,2.42304147634087,0.0321384501977249
"I8","3",20,"Control","fits_gompertz",-52.7677375049649,"log10_nmax",-0.38079939422048,0.0153421977068899,-24.8203941505375,1.1066560486733e-11
"I8","3",20,"Control","fits_gompertz",-52.7677375049649,"log10_n0",-1.3777808603856,0.0401583303512227,-34.3087187225066,2.39332621297639e-13
"I8","3",20,"Control","fits_gompertz",-52.7677375049649,"mumax",0.00285293714747922,0.000176425968027356,16.1707325705979,1.64079912187752e-09
"I8","3",20,"Control","fits_gompertz",-52.7677375049649,"lag",118.509663697051,49.9043984243245,2.37473383987906,0.0350977248234367
"I8","1",20,"Sal","fits_baranyi_without_lag",-73.2308166388541,"log10_nmax",-0.299088716084922,0.0319972448138403,-9.34732717848107,3.9143583815821e-07
"I8","1",20,"Sal","fits_baranyi_without_lag",-73.2308166388541,"log10_n0",-1.12067967776086,0.0113798547528571,-98.4792602453471,4.57346161923526e-20
"I8","1",20,"Sal","fits_baranyi_without_lag",-73.2308166388541,"mumax",0.00111634521587991,6.32314053338785e-05,17.654917046131,1.82107586945126e-10
"I8","2",20,"Sal","fits_baranyi_without_lag",-57.7565029249261,"log10_nmax",-0.330678595921117,0.0423269158581259,-7.81248974126786,2.89638656413429e-06
"I8","2",20,"Sal","fits_baranyi_without_lag",-57.7565029249261,"log10_n0",-1.28194783265358,0.0183119874864409,-70.0059364720952,3.83286502773557e-18
"I8","2",20,"Sal","fits_baranyi_without_lag",-57.7565029249261,"mumax",0.00131015903541814,8.96191540514937e-05,14.6191854775302,1.89514144562473e-09
"I8","3",20,"Sal","fits_baranyi_without_lag",-79.8017430747396,"log10_nmax",-0.353028046545511,0.0195530701534531,-18.0548652347144,1.37557372252186e-10
"I8","3",20,"Sal","fits_baranyi_without_lag",-79.8017430747396,"log10_n0",-1.28966826415013,0.00926986374995466,-139.124834942308,5.14312342329798e-22
"I8","3",20,"Sal","fits_baranyi_without_lag",-79.8017430747396,"mumax",0.00135821276510823,4.59627182019383e-05,29.550314216424,2.63640354209195e-13
"I8","1",23,"Control","fits_baranyi",-47.0123411193611,"log10_nmax",-0.486357149425867,0.0142904993949131,-34.0336006451245,2.63369042742312e-13
"I8","1",23,"Control","fits_baranyi",-47.0123411193611,"log10_n0",-1.32587987846784,0.0334947268201345,-39.5847348028175,4.36120532844516e-14
"I8","1",23,"Control","fits_baranyi",-47.0123411193611,"mumax",0.00704760195945929,0.00103229240634353,6.82713726861802,1.83075531939677e-05
"I8","1",23,"Control","fits_baranyi",-47.0123411193611,"lag",278.277627640793,43.7594192943815,6.35926235146641,3.61424814373179e-05
"I8","2",23,"Control","fits_gompertz",-52.279641407474,"log10_nmax",-0.442070324475056,0.0130229421044671,-33.9455033224341,2.71608602354117e-13
"I8","2",23,"Control","fits_gompertz",-52.279641407474,"log10_n0",-1.31441367673872,0.0346312159223391,-37.9545921715918,7.1970469078593e-14
"I8","2",23,"Control","fits_gompertz",-52.279641407474,"mumax",0.00348424132455454,0.000279174081551334,12.4805329534643,3.11863741995367e-08
"I8","2",23,"Control","fits_gompertz",-52.279641407474,"lag",126.866924877564,39.7976464886698,3.18779968342305,0.00780733827936594
"I8","3",23,"Control","fits_gompertz",-57.9822525513723,"log10_nmax",-0.417587317273575,0.0111810786035195,-37.3476774541347,8.7198332117254e-14
"I8","3",23,"Control","fits_gompertz",-57.9822525513723,"log10_n0",-1.31628944010923,0.0284322243299229,-46.2956898776271,6.73601396469432e-15
"I8","3",23,"Control","fits_gompertz",-57.9822525513723,"mumax",0.00341843633232937,0.000218057259622938,15.6767829616885,2.34390198556761e-09
"I8","3",23,"Control","fits_gompertz",-57.9822525513723,"lag",134.464673526257,33.1018786780687,4.06214628583437,0.00157563060023051
"I8","1",23,"Sal","fits_baranyi_without_lag",-67.707128885155,"log10_nmax",-0.415834871909964,0.0140848548195953,-29.5235469045404,2.66721605589325e-13
"I8","1",23,"Sal","fits_baranyi_without_lag",-67.707128885155,"log10_n0",-1.2847665727903,0.0149188574888495,-86.1169545825173,2.60909224001826e-19
"I8","1",23,"Sal","fits_baranyi_without_lag",-67.707128885155,"mumax",0.0021554192774387,9.12592044903893e-05,23.6186507374792,4.61572107761112e-12
"I8","2",23,"Sal","fits_baranyi_without_lag",-72.961974308361,"log10_nmax",-0.418951157172078,0.0128966406739979,-32.4852934777631,7.81750656248504e-14
"I8","2",23,"Sal","fits_baranyi_without_lag",-72.961974308361,"log10_n0",-1.28000439514401,0.0124678687930669,-102.66424971169,2.66415056162231e-20
"I8","2",23,"Sal","fits_baranyi_without_lag",-72.961974308361,"mumax",0.00200595246171202,7.42755587816379e-05,27.0068982935464,8.34710056102932e-13
"I8","3",23,"Sal","fits_baranyi_without_lag",-71.2899087162479,"log10_nmax",-0.44778749398459,0.012712462857804,-35.2242912324183,2.75958805450637e-14
"I8","3",23,"Sal","fits_baranyi_without_lag",-71.2899087162479,"log10_n0",-1.28292290985555,0.0133875041071564,-95.8298798332209,6.51654157832463e-20
"I8","3",23,"Sal","fits_baranyi_without_lag",-71.2899087162479,"mumax",0.00211138849101225,8.40653525051254e-05,25.1160368462562,2.10932120830273e-12
"I8","1",27,"Control","fits_gompertz",-53.7812857969206,"log10_nmax",-0.369673732909814,0.0132031582855929,-27.9988866991921,2.66655287569145e-12
"I8","1",27,"Control","fits_gompertz",-53.7812857969206,"log10_n0",-1.37333610656891,0.0755440783450015,-18.1792688011499,4.23807488005625e-10
"I8","1",27,"Control","fits_gompertz",-53.7812857969206,"mumax",0.0034401527540372,0.000204077900740219,16.8570567492084,1.01605663699126e-09
"I8","1",27,"Control","fits_gompertz",-53.7812857969206,"lag",0,65.1932996401699,0,1
"I8","2",27,"Control","fits_gompertz",-48.1407204319757,"log10_nmax",-0.375502265499491,0.015463550960793,-24.2830554541811,1.43221633456217e-11
"I8","2",27,"Control","fits_gompertz",-48.1407204319757,"log10_n0",-1.34811914169863,0.0810863312936135,-16.6257261882658,1.19174869923285e-09
"I8","2",27,"Control","fits_gompertz",-48.1407204319757,"mumax",0.00346550539419629,0.000258412257293646,13.410762440182,1.38875284432324e-08
"I8","2",27,"Control","fits_gompertz",-48.1407204319757,"lag",14.4461980105943,72.4509130421315,0.199392904851227,0.845294128577009
"I8","3",27,"Control","fits_gompertz",-56.6138211934753,"log10_nmax",-0.360758537533872,0.0118657664849313,-30.4033066883636,1.00493591498351e-12
"I8","3",27,"Control","fits_gompertz",-56.6138211934753,"log10_n0",-1.33001055084803,0.044928902236406,-29.6025605933972,1.37891339169717e-12
"I8","3",27,"Control","fits_gompertz",-56.6138211934753,"mumax",0.00351343548228505,0.000209418165342404,16.7771285577853,1.07337324982257e-09
"I8","3",27,"Control","fits_gompertz",-56.6138211934753,"lag",56.7973539636161,44.3931783347251,1.2794162547985,0.224935321820034
"I8","1",27,"Sal","fits_baranyi_without_lag",-66.8476815601013,"log10_nmax",-0.386818483562688,0.0121923145786649,-31.7264192181832,1.05918298411815e-13
"I8","1",27,"Sal","fits_baranyi_without_lag",-66.8476815601013,"log10_n0",-1.28810241553723,0.0153570513953283,-83.8769359024926,3.67315523190025e-19
