"Id","Rep","TempLevel","pH_Level","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I20","1",20,4,"fits_baranyi_without_lag",-3.1992815017148,"log10_nmax",0,13.0839480224719,0,1
"I20","1",20,4,"fits_baranyi_without_lag",-3.1992815017148,"log10_n0",-1.43491547402127,0.0927037323197226,-15.4785081259991,5.86291529946604e-13
"I20","1",20,4,"fits_baranyi_without_lag",-3.1992815017148,"mumax",0.000345877942259138,0.000703073256737836,0.491951498573512,0.627856863078865
"I20","2",20,4,"fits_baranyi",-14.8705227572905,"log10_nmax",0,4.68328856802851,0,1
"I20","2",20,4,"fits_baranyi",-14.8705227572905,"log10_n0",-1.37347143334933,0.0589045439081997,-23.3169012477175,5.27312241201228e-17
"I20","2",20,4,"fits_baranyi",-14.8705227572905,"mumax",0.00173110445835084,0.00166128039002701,1.04203027300087,0.308713997429859
"I20","2",20,4,"fits_baranyi",-14.8705227572905,"lag",2157.31409559658,631.356283861888,3.41695196632985,0.0024693170249592
"I20","3",20,4,"fits_baranyi_without_lag",-2.11359660943651,"log10_nmax",0,11.4586018912273,0,1
"I20","3",20,4,"fits_baranyi_without_lag",-2.11359660943651,"log10_n0",-1.42530329438107,0.0883042484565453,-16.1408235650459,4.87814901639778e-14
"I20","3",20,4,"fits_baranyi_without_lag",-2.11359660943651,"mumax",0.000359635360238601,0.000661046373544626,0.54403953282458,0.591649738161565
"I20","1",20,5.5,"fits_baranyi_without_lag",-62.3006448074613,"log10_nmax",-0.450811840537962,0.0358910869164251,-12.5605513588293,1.76819703172676e-13
"I20","1",20,5.5,"fits_baranyi_without_lag",-62.3006448074613,"log10_n0",-1.29557593508067,0.041593589121253,-31.1484525007887,2.09556440090972e-24
"I20","1",20,5.5,"fits_baranyi_without_lag",-62.3006448074613,"mumax",0.00223357391685738,0.000267565529552676,8.34776408078999,2.56564739905743e-09
"I20","2",20,5.5,"fits_baranyi_without_lag",-57.274114346922,"log10_nmax",-0.43043913280053,0.0385449477316702,-11.1671998051994,3.29274274453205e-12
"I20","2",20,5.5,"fits_baranyi_without_lag",-57.274114346922,"log10_n0",-1.29659119378143,0.0447691192680259,-28.9617310990404,1.73806206458452e-23
