"Id","Rep","TempLevel","pH_Level","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I8","1",20,4,"fits_buchanan_without_lag",-11.535099895523,"log10_nmax",-0.406979467163544,0.0760627611599141,-5.35057445926676,7.85862828818424e-06
"I8","1",20,4,"fits_buchanan_without_lag",-11.535099895523,"log10_n0",-1.43047212372981,0.0639518987748633,-22.3679382650647,1.09150628769848e-20
"I8","1",20,4,"fits_buchanan_without_lag",-11.535099895523,"mumax",0.00123660197140335,0.000143833484433732,8.59745542751619,1.03869622521575e-09
"I8","2",20,4,"fits_buchanan_without_lag",-11.2159715086623,"log10_nmax",-0.389171842970034,0.0764205662570772,-5.09250143032006,1.64751282112797e-05
"I8","2",20,4,"fits_buchanan_without_lag",-11.2159715086623,"log10_n0",-1.42710454501337,0.0642527345355579,-22.210798580465,1.34132835354428e-20
"I8","2",20,4,"fits_buchanan_without_lag",-11.2159715086623,"mumax",0.00124197234729775,0.00014451009134251,8.59436414273721,1.04698790353624e-09
"I8","3",20,4,"fits_baranyi_without_lag",-12.5350310309227,"log10_nmax",-0.308483246099195,0.116964881585188,-2.63740057629622,0.0129430925555528
"I8","3",20,4,"fits_baranyi_without_lag",-12.5350310309227,"log10_n0",-1.46350970069264,0.0749446776265684,-19.527867048611,5.60210400355784e-19
"I8","3",20,4,"fits_baranyi_without_lag",-12.5350310309227,"mumax",0.00167539899150342,0.000307679502574056,5.44527333633533,5.9897970605643e-06
"I8","1",20,5.5,"fits_baranyi",-67.8148383691535,"log10_nmax",-0.386218885351731,0.0317347321847071,-12.1702267126063,3.92134440218655e-13
"I8","1",20,5.5,"fits_baranyi",-67.8148383691535,"log10_n0",-1.39512810961895,0.0465012722952049,-30.0019341570319,6.24008890112932e-24
"I8","1",20,5.5,"fits_baranyi",-67.8148383691535,"mumax",0.00317077767939567,0.000575524277342354,5.50937259160923,5.53049862464255e-06
"I8","1",20,5.5,"fits_baranyi",-67.8148383691535,"lag",327.195928946676,127.467045653733,2.5669060365258,0.0154912620055871
"I8","2",20,5.5,"fits_gompertz",-72.8226179711163,"log10_nmax",-0.352987797482828,0.0318681362860731,-11.0765121095924,4.01511432944116e-12
"I8","2",20,5.5,"fits_gompertz",-72.8226179711163,"log10_n0",-1.39959227276332,0.069595446234703,-20.1104001552536,5.78557703580518e-19
"I8","2",20,5.5,"fits_gompertz",-72.8226179711163,"mumax",0.00206525395312235,0.000185145712515767,11.154749008549,3.38343857314457e-12
"I8","2",20,5.5,"fits_gompertz",-72.8226179711163,"lag",135.543472483984,113.231326874267,1.19704922856281,0.240661227175268
"I8","3",20,5.5,"fits_gompertz",-62.0383721340534,"log10_nmax",-0.3811626729467,0.0367474734029915,-10.3724865317045,1.93886042411193e-11
"I8","3",20,5.5,"fits_gompertz",-62.0383721340534,"log10_n0",-1.39161430733357,0.0771825573429043,-18.0301658203803,1.20083646153999e-17
"I8","3",20,5.5,"fits_gompertz",-62.0383721340534,"mumax",0.00203285224034725,0.000222282896001516,9.14533811154496,3.51224563258807e-10
"I8","3",20,5.5,"fits_gompertz",-62.0383721340534,"lag",149.463004451073,130.134080219471,1.14853083987687,0.259825162343186
"I8","1",20,6,"fits_baranyi_without_lag",-59.4033766451776,"log10_nmax",-0.457687447784463,0.0329031589119816,-13.9101369874185,1.27900176471434e-14
"I8","1",20,6,"fits_baranyi_without_lag",-59.4033766451776,"log10_n0",-1.44312584145721,0.0487083913381009,-29.6278690757821,8.98432408556651e-24
"I8","1",20,6,"fits_baranyi_without_lag",-59.4033766451776,"mumax",0.00252964921456053,0.000273178062161814,9.26007452627044,2.65664415911145e-10
"I8","2",20,6,"fits_baranyi_without_lag",-54.2528382257855,"log10_nmax",-0.485455507942324,0.036319023585814,-13.3664250856111,2.07882315531938e-14
"I8","2",20,6,"fits_baranyi_without_lag",-54.2528382257855,"log10_n0",-1.42916006717884,0.0482479026336672,-29.621185360741,2.64567020173093e-24
"I8","2",20,6,"fits_baranyi_without_lag",-54.2528382257855,"mumax",0.00248390568295923,0.000292558720176933,8.49028079373951,1.36937043152875e-09
"I8","3",20,6,"fits_baranyi_without_lag",-60.2504415571144,"log10_nmax",-0.466498362774286,0.0340592892087618,-13.6966558495965,1.08491354290816e-14
"I8","3",20,6,"fits_baranyi_without_lag",-60.2504415571144,"log10_n0",-1.42207025437849,0.043751075767512,-32.5036637255551,1.62247490454238e-25
"I8","3",20,6,"fits_baranyi_without_lag",-60.2504415571144,"mumax",0.00243174388057616,0.000259005943196543,9.38875707084012,1.41382071132146e-10
"I8","1",20,7.2,"fits_baranyi_without_lag",-61.9860211571756,"log10_nmax",-0.47430383999425,0.0321316563424394,-14.7612633142659,1.43762779053618e-15
"I8","1",20,7.2,"fits_baranyi_without_lag",-61.9860211571756,"log10_n0",-1.40555117274041,0.0432775004391338,-32.4776421576657,1.66211943152379e-25
"I8","1",20,7.2,"fits_baranyi_without_lag",-61.9860211571756,"mumax",0.00249704915338474,0.000266449573160268,9.37156372130038,1.47514104242062e-10
"I8","2",20,7.2,"fits_baranyi_without_lag",-61.4698334298144,"log10_nmax",-0.512464901485961,0.0316320799749838,-16.2007968458364,1.10770173547313e-16
"I8","2",20,7.2,"fits_baranyi_without_lag",-61.4698334298144,"log10_n0",-1.40003709932173,0.0442862464530391,-31.6133610647342,3.74514713054465e-25
"I8","2",20,7.2,"fits_baranyi_without_lag",-61.4698334298144,"mumax",0.002525206507282,0.000286807812472916,8.80452483322943,6.11518960977986e-10
"I8","3",20,7.2,"fits_baranyi_without_lag",-66.7394199302125,"log10_nmax",-0.487847962253079,0.0298049438657115,-16.3680215084825,8.32154420916486e-17
"I8","3",20,7.2,"fits_baranyi_without_lag",-66.7394199302125,"log10_n0",-1.38983843172891,0.0406352844619653,-34.2027489195946,3.48531728877082e-26
"I8","3",20,7.2,"fits_baranyi_without_lag",-66.7394199302125,"mumax",0.00248703333136061,0.000256925667231426,9.67997225874831,6.92849605142302e-11
"I8","1",20,8,"fits_baranyi_without_lag",-41.1746823428222,"log10_nmax",-0.372989740424321,0.0526941242982202,-7.07839337671504,5.96361489033731e-08
"I8","1",20,8,"fits_baranyi_without_lag",-41.1746823428222,"log10_n0",-1.21029157451969,0.0565463835311039,-21.4035186503829,3.94807975860804e-20
"I8","1",20,8,"fits_baranyi_without_lag",-41.1746823428222,"mumax",0.00200582821169029,0.000339265156742279,5.91227295767956,1.57536564099789e-06
"I8","2",20,8,"fits_baranyi_without_lag",-56.0475309715661,"log10_nmax",-0.344708377133735,0.0446747695404294,-7.71595199437534,1.05328077555454e-08
"I8","2",20,8,"fits_baranyi_without_lag",-56.0475309715661,"log10_n0",-1.36670479725707,0.0433254294930827,-31.545095184233,3.99688549189358e-25
"I8","2",20,8,"fits_baranyi_without_lag",-56.0475309715661,"mumax",0.00204531479987575,0.000218990668171513,9.33973496201152,1.59592767567978e-10
"I8","3",20,8,"fits_baranyi_without_lag",-46.9514618736916,"log10_nmax",-0.366861021914452,0.0501747534191258,-7.3116656667935,3.14561422753476e-08
"I8","3",20,8,"fits_baranyi_without_lag",-46.9514618736916,"log10_n0",-1.35647671672126,0.0500373643536713,-27.109275922958,3.73681873436306e-23
"I8","3",20,8,"fits_baranyi_without_lag",-46.9514618736916,"mumax",0.0020525906504833,0.000260938960185794,7.86617164804297,7.04899710081926e-09
"I8","1",20,9,"fits_baranyi_without_lag",-66.6217624297797,"log10_nmax",-0.444478123907617,0.030873610945584,-14.3967002982265,2.8362828427568e-15
"I8","1",20,9,"fits_baranyi_without_lag",-66.6217624297797,"log10_n0",-1.40123221883309,0.0398861208613124,-35.1308221650658,1.55091537961289e-26
"I8","1",20,9,"fits_baranyi_without_lag",-66.6217624297797,"mumax",0.00244414359440384,0.000236574059226509,10.3314099711316,1.46267989278862e-11
"I8","2",20,9,"fits_baranyi_without_lag",-65.3815335306489,"log10_nmax",-0.417927025450835,0.0311028084227611,-13.4369546238466,1.8075100116946e-14
"I8","2",20,9,"fits_baranyi_without_lag",-65.3815335306489,"log10_n0",-1.40069141809373,0.0405793343531559,-34.517358168168,2.64258134850783e-26
"I8","2",20,9,"fits_baranyi_without_lag",-65.3815335306489,"mumax",0.00249391676205582,0.000237769616532971,10.4887949874369,1.01281356286415e-11
"I8","3",20,9,"fits_baranyi_without_lag",-59.6226607263885,"log10_nmax",-0.466800093668849,0.0314158914236604,-14.858725075593,1.20140536724707e-15
"I8","3",20,9,"fits_baranyi_without_lag",-59.6226607263885,"log10_n0",-1.40840555003751,0.0455951235695451,-30.8893899122634,7.51732261489744e-25
"I8","3",20,9,"fits_baranyi_without_lag",-59.6226607263885,"mumax",0.00267282556327004,0.000289897055487616,9.21991276791088,2.14884103038503e-10
"I8","1",20,10,"fits_baranyi_without_lag",-58.1892915942697,"log10_nmax",-0.505314476026624,0.0321127250336224,-15.7356460872615,2.48531965446628e-16
