"Id","Rep","TempLevel","Stress","best_model_name","best_aicc","term","estimate","std.error","statistic","p.value"
"I2","1",15,"Control","fits_baranyi_without_lag",-58.9361397921932,"log10_nmax",-0.467280308956577,0.0191122052444715,-24.4493140890554,1.32160828186943e-11
"I2","1",15,"Control","fits_baranyi_without_lag",-58.9361397921932,"log10_n0",-1.18160465060388,0.0181931812827303,-64.9476654050329,1.17696410274266e-16
"I2","1",15,"Control","fits_baranyi_without_lag",-58.9361397921932,"mumax",0.00203539187907776,0.000135663534801904,15.003234893222,3.87686022773543e-09
"I2","2",15,"Control","fits_baranyi_without_lag",-65.1446189956826,"log10_nmax",-0.464345836259333,0.0147852577401854,-31.406002142071,6.83889255846269e-13
"I2","2",15,"Control","fits_baranyi_without_lag",-65.1446189956826,"log10_n0",-1.17423897189571,0.0149258224839335,-78.6716425952199,1.18547952855679e-17
"I2","2",15,"Control","fits_baranyi_without_lag",-65.1446189956826,"mumax",0.00211235615617225,0.000113518997711595,18.6079528427381,3.23271884592846e-10
"I2","3",15,"Control","fits_baranyi_without_lag",-63.6250703051172,"log10_nmax",-0.47782451393185,0.0147612336543021,-32.3702290148757,4.77634891437338e-13
"I2","3",15,"Control","fits_baranyi_without_lag",-63.6250703051172,"log10_n0",-1.17266469658645,0.0158922489510136,-73.7884675857446,2.5539396065571e-17
"I2","3",15,"Control","fits_baranyi_without_lag",-63.6250703051172,"mumax",0.0021931285874541,0.000125244277763975,17.5108086900951,6.54367322048477e-10
"I2","1",15,"Sal","fits_baranyi_without_lag",-47.6709415513918,"log10_nmax",-0.410799510128702,0.0279789955539863,-14.6824252263113,4.96270924492805e-09
"I2","1",15,"Sal","fits_baranyi_without_lag",-47.6709415513918,"log10_n0",-1.21821232373274,0.026026075421645,-46.8073769862203,5.90759900854152e-15
"I2","1",15,"Sal","fits_baranyi_without_lag",-47.6709415513918,"mumax",0.00209693272450285,0.000175429755119292,11.953118916896,5.05145451572104e-08
"I2","2",15,"Sal","fits_baranyi_without_lag",-47.6188685292111,"log10_nmax",-0.423557345798671,0.0264434144753909,-16.0174982770416,1.83077306518186e-09
"I2","2",15,"Sal","fits_baranyi_without_lag",-47.6188685292111,"log10_n0",-1.22016614729022,0.0263698597901352,-46.2712413718134,6.77862561109716e-15
"I2","2",15,"Sal","fits_baranyi_without_lag",-47.6188685292111,"mumax",0.00218378036811931,0.000182792823618825,11.9467511080911,5.08151826007436e-08
"I2","3",15,"Sal","fits_baranyi_without_lag",-49.8743311950823,"log10_nmax",-0.4039747424606,0.0249697235422194,-16.1785829057158,1.63165770929513e-09
"I2","3",15,"Sal","fits_baranyi_without_lag",-49.8743311950823,"log10_n0",-1.21733355723716,0.0243155782868873,-50.0639360855192,2.64571080679515e-15
"I2","3",15,"Sal","fits_baranyi_without_lag",-49.8743311950823,"mumax",0.0021666184568927,0.000164851898926341,13.142817710949,1.74411495792093e-08
"I2","1",20,"Control","fits_baranyi_without_lag",-58.8656027987843,"log10_nmax",-0.408660479151446,0.019637081606164,-20.8106523844749,2.29937574150786e-11
"I2","1",20,"Control","fits_baranyi_without_lag",-58.8656027987843,"log10_n0",-1.2301866128999,0.0198155559604122,-62.081862116692,1.81904298000024e-17
"I2","1",20,"Control","fits_baranyi_without_lag",-58.8656027987843,"mumax",0.00200478365023081,0.000122010373177207,16.4312557860885,4.46282578284893e-10
"I2","2",20,"Control","fits_baranyi_without_lag",-57.9203023458663,"log10_nmax",-0.41393272643327,0.0203098707690363,-20.3808646121145,2.99335955255209e-11
"I2","2",20,"Control","fits_baranyi_without_lag",-57.9203023458663,"log10_n0",-1.21966501417492,0.0204496536540827,-59.642331102826,3.05798470557117e-17
"I2","2",20,"Control","fits_baranyi_without_lag",-57.9203023458663,"mumax",0.00198631821578,0.000127633382542514,15.5626856878009,8.75738469939759e-10
"I2","3",20,"Control","fits_baranyi_without_lag",-58.6718121942247,"log10_nmax",-0.417646648307247,0.0189689070108756,-22.0174334803684,1.12605030465893e-11
"I2","3",20,"Control","fits_baranyi_without_lag",-58.6718121942247,"log10_n0",-1.22748602532411,0.0201587725008538,-60.890911154046,2.33804319671877e-17
"I2","3",20,"Control","fits_baranyi_without_lag",-58.6718121942247,"mumax",0.00207212618536307,0.000127761994241349,16.2186430923168,5.24744180433886e-10
"I2","1",20,"Sal","fits_baranyi_without_lag",-57.9028176401107,"log10_nmax",-0.394634106182092,0.0166888910903199,-23.6465145614733,4.54699247405117e-12
"I2","1",20,"Sal","fits_baranyi_without_lag",-57.9028176401107,"log10_n0",-1.23197109080966,0.0213821470603713,-57.6168093564814,4.78430932833169e-17
"I2","1",20,"Sal","fits_baranyi_without_lag",-57.9028176401107,"mumax",0.00244539621170843,0.000143962443963053,16.9863482752212,2.95002093784899e-10
"I2","2",20,"Sal","fits_baranyi_without_lag",-63.7985915900566,"log10_nmax",-0.3907056953101,0.0138890026665914,-28.1305796167715,4.9544940865625e-13
"I2","2",20,"Sal","fits_baranyi_without_lag",-63.7985915900566,"log10_n0",-1.22762080916171,0.0177824106963939,-69.0356797017773,4.593277249891e-18
"I2","2",20,"Sal","fits_baranyi_without_lag",-63.7985915900566,"mumax",0.00244340190125291,0.000119722950469452,20.4088012504867,2.94200965067817e-11
"I2","3",20,"Sal","fits_baranyi_without_lag",-60.606901538531,"log10_nmax",-0.400467252822178,0.0146445333658535,-27.3458527368269,7.11630932870244e-13
"I2","3",20,"Sal","fits_baranyi_without_lag",-60.606901538531,"log10_n0",-1.21614710020476,0.020008212522222,-60.7823961712751,2.39271051069023e-17
"I2","3",20,"Sal","fits_baranyi_without_lag",-60.606901538531,"mumax",0.00256302583263944,0.000142245206804216,18.0183634318669,1.41091154093532e-10
"I2","1",23,"Control","fits_baranyi_without_lag",-47.1868003034616,"log10_nmax",-0.538914982337447,0.0202235842739402,-26.6478471391387,4.78523679024896e-12
"I2","1",23,"Control","fits_baranyi_without_lag",-47.1868003034616,"log10_n0",-1.25603071268961,0.0280415660573065,-44.7917462998589,9.99065668217805e-15
"I2","1",23,"Control","fits_baranyi_without_lag",-47.1868003034616,"mumax",0.00282291588708095,0.000253698637779762,11.1270439281253,1.11663728741938e-07
"I2","2",23,"Control","fits_baranyi_without_lag",-46.7783049359954,"log10_nmax",-0.543400135912434,0.0197810687825511,-27.4707166678359,3.34028438392166e-12
"I2","2",23,"Control","fits_baranyi_without_lag",-46.7783049359954,"log10_n0",-1.24955196470507,0.0287766722685667,-43.4223927298912,1.44704960926671e-14
"I2","2",23,"Control","fits_baranyi_without_lag",-46.7783049359954,"mumax",0.00293339755416119,0.000271153914686788,10.8182010115899,1.52141883209751e-07
"I2","3",23,"Control","fits_baranyi_without_lag",-51.2808529101152,"log10_nmax",-0.53014427054798,0.0179699708906622,-29.5016766456456,1.43583324014289e-12
"I2","3",23,"Control","fits_baranyi_without_lag",-51.2808529101152,"log10_n0",-1.25351094706169,0.0243147841506981,-51.5534474537255,1.86383060612686e-15
"I2","3",23,"Control","fits_baranyi_without_lag",-51.2808529101152,"mumax",0.0027708948454018,0.000215541214969066,12.8555220670881,2.23698279645492e-08
"I2","1",23,"Sal","fits_baranyi_without_lag",-56.8110043816989,"log10_nmax",-0.473549794104006,0.0126252394099863,-37.508183308543,5.84099884841387e-13
"I2","1",23,"Sal","fits_baranyi_without_lag",-56.8110043816989,"log10_n0",-1.24709020815886,0.0176922765640803,-70.4878314354845,5.81989113786934e-16
"I2","1",23,"Sal","fits_baranyi_without_lag",-56.8110043816989,"mumax",0.00327890757792306,0.000171899954947343,19.074510978944,8.87924420251167e-10
"I2","2",23,"Sal","fits_baranyi_without_lag",-50.6478933555357,"log10_nmax",-0.46290452330187,0.0166929409171426,-27.7305554245685,1.56741366902446e-11
"I2","2",23,"Sal","fits_baranyi_without_lag",-50.6478933555357,"log10_n0",-1.23500189638452,0.0217391778315432,-56.8099633737094,6.20689893746638e-15
"I2","2",23,"Sal","fits_baranyi_without_lag",-50.6478933555357,"mumax",0.00308157478504026,0.000203284843667456,15.158900828245,1.01995071321263e-08
"I2","3",23,"Sal","fits_baranyi_without_lag",-47.6497209269405,"log10_nmax",-0.464561703491228,0.0185789217120122,-25.0047721117671,4.81213135937442e-11
"I2","3",23,"Sal","fits_baranyi_without_lag",-47.6497209269405,"log10_n0",-1.23056419430272,0.0242214566591318,-50.8047146635493,2.11215422909155e-14
"I2","3",23,"Sal","fits_baranyi_without_lag",-47.6497209269405,"mumax",0.00307556655948579,0.000227978078306728,13.4906241088138,3.46148703148271e-08
"I2","1",27,"Control","fits_baranyi_without_lag",-42.8648250319338,"log10_nmax",-0.554168728871011,0.0220801228346728,-25.0980817915011,9.70617528706188e-12
"I2","1",27,"Control","fits_baranyi_without_lag",-42.8648250319338,"log10_n0",-1.18162075037497,0.0320148887413876,-36.9084759256845,1.00383867254284e-13
"I2","1",27,"Control","fits_baranyi_without_lag",-42.8648250319338,"mumax",0.00299200238122646,0.000356196287548832,8.39986963877683,2.27411056804661e-06
"I2","2",27,"Control","fits_baranyi_without_lag",-42.6910823441386,"log10_nmax",-0.571175885380409,0.0212448973473643,-26.8853210275112,4.30897185779954e-12
"I2","2",27,"Control","fits_baranyi_without_lag",-42.6910823441386,"log10_n0",-1.18305299340719,0.0327338840602741,-36.1415404059228,1.28881692780796e-13
"I2","2",27,"Control","fits_baranyi_without_lag",-42.6910823441386,"mumax",0.00315741024555436,0.000388619325391872,8.12468665157227,3.20818393278771e-06
"I2","3",27,"Control","fits_baranyi_without_lag",-42.7127565100598,"log10_nmax",-0.557101586430141,0.0225747037630332,-24.6781349725799,1.18422478651089e-11
"I2","3",27,"Control","fits_baranyi_without_lag",-42.7127565100598,"log10_n0",-1.17324968680463,0.0320838484231696,-36.5682343131057,1.1208161326467e-13
"I2","3",27,"Control","fits_baranyi_without_lag",-42.7127565100598,"mumax",0.00291806384307559,0.000357112838812094,8.17126556631873,3.02488097648814e-06
"I2","1",27,"Sal","fits_baranyi_without_lag",-41.2998316890271,"log10_nmax",-0.494776462103909,0.020545811232423,-24.0816221129838,1.57982519736384e-11
"I2","1",27,"Sal","fits_baranyi_without_lag",-41.2998316890271,"log10_n0",-1.27540839360183,0.0342751166661707,-37.2109132705199,9.10909908082768e-14
"I2","1",27,"Sal","fits_baranyi_without_lag",-41.2998316890271,"mumax",0.00373732825058782,0.000364398802288199,10.2561485578979,2.72311893504517e-07
"I2","2",27,"Sal","fits_baranyi_without_lag",-43.1098490317635,"log10_nmax",-0.488530263621971,0.0199379287767517,-24.5025583696343,1.28816794148861e-11
"I2","2",27,"Sal","fits_baranyi_without_lag",-43.1098490317635,"log10_n0",-1.26596241587892,0.0319222831905697,-39.6576400353751,4.26662593707612e-14
"I2","2",27,"Sal","fits_baranyi_without_lag",-43.1098490317635,"mumax",0.00356548903121344,0.000327710799030538,10.8799863836077,1.4292928340846e-07
"I2","3",27,"Sal","fits_baranyi_without_lag",-41.4184057634038,"log10_nmax",-0.484211748414346,0.0203955076186316,-23.7410981608524,1.86814740284387e-11
"I2","3",27,"Sal","fits_baranyi_without_lag",-41.4184057634038,"log10_n0",-1.27469659187425,0.0341317688554713,-37.3463384588084,8.72355585544225e-14
"I2","3",27,"Sal","fits_baranyi_without_lag",-41.4184057634038,"mumax",0.00376863790360882,0.000360825656947241,10.444484284996,2.23415918599492e-07
"I2","1",30,"Control","fits_baranyi_without_lag",-40.1004705788831,"log10_nmax",-0.56718884649887,0.0304048230889491,-18.6545682189817,9.12858353765537e-11
"I2","1",30,"Control","fits_baranyi_without_lag",-40.1004705788831,"log10_n0",-1.22300239745637,0.0361309246928756,-33.8491861985897,4.60683554018674e-14
"I2","1",30,"Control","fits_baranyi_without_lag",-40.1004705788831,"mumax",0.0022365102307738,0.000303530426847727,7.36832301789564,5.43740611689161e-06
"I2","2",30,"Control","fits_baranyi_without_lag",-42.5669272435036,"log10_nmax",-0.61555931945564,0.0266982429522307,-23.056173417742,6.27132733176046e-12
"I2","2",30,"Control","fits_baranyi_without_lag",-42.5669272435036,"log10_n0",-1.23509518284631,0.0341555359429467,-36.1609077049592,1.96824805164237e-14
"I2","2",30,"Control","fits_baranyi_without_lag",-42.5669272435036,"mumax",0.00234847740078436,0.000312283543845453,7.52033671664303,4.37102876267381e-06
"I2","3",30,"Control","fits_baranyi_without_lag",-41.8282196624545,"log10_nmax",-0.565093677896197,0.0315475662174548,-17.9124333712798,1.51909940677672e-10
"I2","3",30,"Control","fits_baranyi_without_lag",-41.8282196624545,"log10_n0",-1.21042670787155,0.0335642552335362,-36.0629693538422,2.03821826543256e-14
"I2","3",30,"Control","fits_baranyi_without_lag",-41.8282196624545,"mumax",0.00202675261138489,0.00027146044271794,7.46610663083161,4.72347729636502e-06
"I2","1",30,"Sal","fits_baranyi_without_lag",-42.1260779771979,"log10_nmax",-0.517797527641439,0.0189564827995879,-27.3150633013364,7.21960815598442e-13
"I2","1",30,"Sal","fits_baranyi_without_lag",-42.1260779771979,"log10_n0",-1.2749763503856,0.0389783436523778,-32.7098647843089,7.15503330454026e-14
"I2","1",30,"Sal","fits_baranyi_without_lag",-42.1260779771979,"mumax",0.00434263775582146,0.000479938509011497,9.04832113756771,5.66709190611977e-07
"I2","2",30,"Sal","fits_baranyi_without_lag",-36.9020568435858,"log10_nmax",-0.547992521344279,0.0221538193116618,-24.7358035034535,2.56224691402669e-12
"I2","2",30,"Sal","fits_baranyi_without_lag",-36.9020568435858,"log10_n0",-1.30057137030311,0.0461134122602987,-28.2037547549444,4.79239710890544e-13
"I2","2",30,"Sal","fits_baranyi_without_lag",-36.9020568435858,"mumax",0.00440786709268717,0.000579688548019964,7.60385401392365,3.88174950498058e-06
"I2","3",30,"Sal","fits_baranyi_without_lag",-44.5058892134065,"log10_nmax",-0.513568421655198,0.0176009045655151,-29.1785243050188,3.10102234568555e-13
"I2","3",30,"Sal","fits_baranyi_without_lag",-44.5058892134065,"log10_n0",-1.27050075079841,0.0361826305264603,-35.1135539984939,2.87374900738163e-14
"I2","3",30,"Sal","fits_baranyi_without_lag",-44.5058892134065,"mumax",0.00434067233476862,0.000445469550814704,9.74403823298385,2.42874737472545e-07
"I2","1",34,"Control","fits_buchanan_without_lag",-53.6744974083584,"log10_nmax",-1.20407775090338,0.00594598793631856,-202.502555302674,8.8839554974633e-18
"I2","1",34,"Control","fits_buchanan_without_lag",-53.6744974083584,"log10_n0",-1.35848734431163,0.0161703037912738,-84.0112444297257,2.42979678818098e-14
"I2","1",34,"Control","fits_buchanan_without_lag",-53.6744974083584,"mumax",0.000987614544513664,0.000228723563155149,4.31793965995424,0.00193901330459561
"I2","2",34,"Control","fits_gompertz",-62.3747547636486,"log10_nmax",-1.41199385809271,0.0945248964059056,-14.9377985248392,1.16955301311297e-07
"I2","2",34,"Control","fits_gompertz",-62.3747547636486,"log10_n0",-1.19356972038235,0.00441609990024308,-270.276883980059,6.61259346214006e-19
"I2","2",34,"Control","fits_gompertz",-62.3747547636486,"mumax",0.00106786752721479,0.000210447634383156,5.07426719404483,0.000667998803608548
"I2","2",34,"Control","fits_gompertz",-62.3747547636486,"lag",362.378387140032,38.9154586376841,9.31193926079339,6.45564694879608e-06
"I2","3",34,"Control","fits_gompertz",-66.5034505849997,"log10_nmax",-1.38393937948949,0.0437875617010614,-31.6057648730859,1.55968758465835e-10
"I2","3",34,"Control","fits_gompertz",-66.5034505849997,"log10_n0",-1.19573040393049,0.00375627795736816,-318.328520280294,1.51646743302503e-19
"I2","3",34,"Control","fits_gompertz",-66.5034505849997,"mumax",0.00110418136810543,0.000230414123893267,4.79216008744721,0.00098442322485081
"I2","3",34,"Control","fits_gompertz",-66.5034505849997,"lag",382.539591750015,34.4989156515793,11.0884526230755,1.5047379654682e-06
"I2","1",34,"Sal","fits_baranyi_without_lag",-25.9156664526731,"log10_nmax",-0.502526894680468,0.0468001423040807,-10.7377215098051,8.24776708950178e-07
"I2","1",34,"Sal","fits_baranyi_without_lag",-25.9156664526731,"log10_n0",-1.32196250388617,0.046373381662974,-28.5069248021148,6.56523522433685e-11
"I2","1",34,"Sal","fits_baranyi_without_lag",-25.9156664526731,"mumax",0.00279772007627923,0.000407620661965596,6.86353842513351,4.38523871606938e-05
"I2","2",34,"Sal","fits_baranyi_without_lag",-27.1899390459367,"log10_nmax",-0.470166679230245,0.0466946665280891,-10.0689589237652,1.49246402331589e-06
